85,2.892907,369,100,true
86,2.926103,369,100,true
87,2.960297,369,100,true
88,2.993688,369,100,true
89,3.02641,369,100,true
90,3.060055,369,100,true
91,3.093445,369,100,true
92,3.126329,369,100,true
93,3.160024,369,100,true
94,3.1933289,369,100,true
95,3.227087,369,100,true
96,3.260023,369,100,true
97,3.301408,369,100,true
98,3.326175,368,100,true
99,3.361183,368,100,true
100,3.395045,367,100,true
101,3.42958,366,100,true
102,3.461203,366,100,true
103,3.494664,366,100,true
104,3.528506,366,100,true
105,3.562101,365,100,true
106,3.594567,365,100,true
107,3.6284518,364,100,true
108,3.6611729,363,100,true
109,3.695254,362,100,true
110,3.728881,361,100,true
111,3.761733,360,100,true
112,3.79445,360,100,true
113,3.82882,360,100,true
114,3.861207,360,100,true
115,3.894778,360,100,true
116,3.92847,359,100,true
117,3.961474,356,100,true
118,3.994845,353,100,true
119,4.027683,352,99,true
120,4.061806,348,99,true
121,4.095287,345,99,true
122,4.128577,340,99,true
123,4.161656,335,98,true
124,4.194989,329,98,true
125,4.227784,326,97,true
126,4.262433,324,97,true
127,4.294774,322,97,true
128,4.328104,319,96,true
129,4.361452,316,95,true
130,4.394574,305,91,true
131,4.428446,295,90,true
132,4.461161,290,89,true
133,4.495287,280,88,true
134,4.528642,275,88,true
135,4.561902,266,88,true
136,4.594837,263,88,true
137,4.629068,262,88,true
138,4.662318,262,88,true
139,4.694807,261,88,true
140,4.728236,257,88,true
141,4.762289,256,88,true
142,4.794618,250,88,true
143,4.828018,246,88,true
144,4.861507,241,88,true
145,4.894375,235,88,true
146,4.92783,230,88,true
147,4.961581,228,88,true
148,4.995405,226,88,true
149,5.028139,223,88,true
150,5.061243,214,87,true
151,5.095051,211,87,true
152,5.12776,209,87,true
153,5.161422,201,87,true
154,5.19553,201,87,true
155,5.228263,200,87,true
156,5.261967,199,87,true
157,5.295516,199,87,true
158,5.32797,199,87,true
159,5.361918,199,87,true
160,5.395097,196,87,true
161,5.428444,193,87,true
162,5.461061,193,87,true
163,5.495682,191,87,true
164,5.52796,189,87,true
165,5.562193,188,88,true
166,5.596266,188,88,true
167,5.628024,185,88,true
168,5.661203,183,89,true
169,5.695395,179,89,true
170,5.728787,177,90,true
171,5.7613277,170,90,true
172,5.794709,164,90,true
173,5.8279343,160,90,true
174,5.8611097,159,91,true
175,5.895688,157,92,true
176,5.928523,154,94,true
177,5.962419,151,98,true
178,5.9950237,147,104,true
179,6.027795,143,108,true
180,6.061226,139,111,true
181,6.09554,137,113,true
182,6.128652,133,115,true
183,6.163988,130,118,true
184,6.197186,127,120,true
185,6.229463,126,121,true
186,6.263182,125,121,true
187,6.296639,123,122,true
188,6.330295,122,122,true
189,6.363847,118,123,true
190,6.397426,117,123,true
191,6.430462,117,123,true
192,6.46347,117,123,true
193,6.497115,117,123,true
194,6.530784,117,123,true
195,6.563021,117,123,true
196,6.597034,117,123,true
197,6.630088,117,123,true
198,6.662954,118,123,true
199,6.696767,118,123,true
200,6.730134,119,123,true
201,6.762783,120,123,true
202,6.796026,120,123,true
203,6.829705,120,123,true
204,6.863332,121,123,true
205,6.896506,121,123,true
206,6.929332,121,123,true
207,6.9636908,121,123,true
208,6.99704,122,123,true
209,7.0296,122,123,true
210,7.062646,122,123,true
211,7.096917,123,123,true
212,7.130118,124,123,true
213,7.163561,125,123,true
214,7.196972,125,123,true
215,7.229653,126,123,true
216,7.263553,126,123,true
217,7.296858,127,123,true
218,7.3298,127,123,true
219,7.363655,127,123,true
220,7.39665,127,123,true
221,7.429558,128,123,true
222,7.462882,128,123,true
223,7.496078,128,123,true
224,7.530026,128,123,true
225,7.563569,128,123,true
226,7.596937,128,123,true
227,7.629992,128,123,true
228,7.663247,128,123,true
229,7.696901,128,123,true
230,7.729804,131,122,true
231,7.763098,137,121,true
232,7.796608,148,117,true
233,7.831087,165,113,true
234,7.862552,181,109,true
235,7.896861,189,108,true
236,7.930138,197,107,true
237,7.962853,203,107,true
238,7.996055,209,107,true
239,8.029292,212,107,true
240,8.063221,216,107,true
241,8.096948,222,106,true
242,8.12973,222,106,true
243,8.162628,239,106,true
244,8.19671,247,106,true
245,8.229594,251,106,true
246,8.263583,254,106,true
247,8.296316,257,106,true
248,8.330181,263,106,true
249,8.363627,267,106,true
250,8.396472,270,106,true
251,8.429217,272,106,true
252,8.463228,275,106,true
253,8.496419,278,106,true
254,8.53063,281,106,true
255,8.563515,283,106,true
256,8.596653,283,106,true
257,8.630541,283,106,true
258,8.662925,282,107,true
259,8.696102,279,108,true
260,8.730051,279,108,true
261,8.763641,276,109,true
262,8.795866,271,111,true
263,8.829235,268,113,true
264,8.863151,268,113,true
265,8.896276,268,113,true
266,8.929571,268,113,true
267,8.964546,268,113,true
268,8.998548,268,113,true
269,9.030929,268,113,true
270,9.064294,268,113,true
271,9.09827,268,113,true
272,9.131244,268,115,true
273,9.164489,267,117,true
274,9.197708,267,119,true
275,9.231343,267,119,true
276,9.264868,267,119,true
277,9.298275,267,119,true
278,9.331232,267,119,true
279,9.3644705,267,119,true
280,9.398448,267,119,true
281,9.4317665,267,119,true
282,9.465334,267,119,true
283,9.497801,267,119,true
284,9.53119,267,119,true
285,9.565438,267,119,true
286,9.599048,267,119,true
287,9.631151,267,119,true
288,9.664452,267,119,true
289,9.698272,267,119,true
290,9.731785,267,119,true
291,9.765231,267,119,true
292,9.7975445,267,119,true
293,9.831675,267,120,true
294,9.864214,267,122,true
295,9.897752,267,127,true
296,9.932455,267,129,true
297,9.966044,267,140,true
298,9.997596,267,147,true
299,10.031583,267,151,true
300,10.064336,267,154,true
301,10.097804,267,156,true
302,10.131036,267,158,true
303,10.165291,267,160,true
304,10.198043,267,162,true
305,10.231094,267,164,true
306,10.264673,267,170,true
307,10.298002,267,176,true
308,10.331218,267,181,true
309,10.364426,267,186,true
310,10.398345,267,190,true
311,10.431483,267,192,true
312,10.464715,267,196,true
313,10.500944,267,198,true
314,10.53201,267,198,true
315,10.564479,267,198,true
316,10.598237,267,198,true
317,10.630976,267,198,true
318,10.665293,267,198,true
319,10.6979,267,198,true
320,10.73204,267,198,true
321,10.764408,267,198,true
322,10.797655,267,199,true
323,10.831385,267,199,true
324,10.865187,267,199,true
325,10.897651,267,199,true
326,10.930876,267,199,true
327,10.96437,267,199,true
328,10.997569,267,199,true
329,11.031898,267,199,true
330,11.064195,267,199,true
331,11.097668,267,199,true
332,11.1316395,267,198,true
333,11.164688,267,196,true
334,11.198171,267,193,true
335,11.231073,267,187,true
336,11.264564,267,179,true
337,11.297759,267,174,true
338,11.332014,267,168,true
339,11.365184,267,166,true
340,11.398315,267,165,true
341,11.431364,267,165,true
342,11.464215,267,165,true
343,11.49764,267,163,true
344,11.531081,267,160,true
345,11.564312,266,157,true
346,11.597973,266,148,true
347,11.63125,265,129,true
348,11.66535,264,118,true
349,11.698697,264,113,true
350,11.731286,264,111,true
351,11.766875,263,102,true
352,11.799219,263,98,true
353,11.833592,262,95,true
354,11.865909,262,93,true
355,11.899353,262,91,true
356,11.932545,261,89,true
357,11.966876,261,87,true
358,12.000368,260,82,true
359,12.032681,259,75,true
360,12.066098,257,66,true
361,12.10021,256,64,true
362,12.132797,256,64,true
363,12.166405,256,64,true
364,12.199302,256,64,true
365,12.232612,256,64,true
366,12.2668915,256,64,true
367,12.299679,256,63,true
368,12.33338,255,63,true
369,12.366409,255,63,true
370,12.400822,255,63,true
371,12.432765,255,63,true
372,12.466801,255,63,true
373,12.500336,255,63,true
374,12.532582,255,62,true
375,12.5660305,254,61,true
376,12.600592,254,61,true
377,12.633127,254,60,true
378,12.666077,254,59,true
379,12.699844,253,59,true
380,12.73269,253,58,true
381,12.766209,253,58,true
382,12.799529,252,57,true
383,12.83252,252,56,true
384,12.865856,252,56,true
385,12.900358,252,55,true
386,12.932781,251,54,true
387,12.965974,249,49,true
388,12.999365,249,48,true
389,13.033912,249,48,true
390,13.066238,249,48,true
391,13.099926,249,48,true
392,13.13367,249,48,true
393,13.1673765,249,48,true
394,13.200328,249,48,true
395,13.232664,249,48,true
396,13.267211,248,47,true
397,13.300432,246,44,true
398,13.33296,245,42,true
399,13.367056,244,42,true
400,13.399469,244,42,true
401,13.433798,244,41,true
402,13.46696,244,41,true
403,13.499336,244,41,true
404,13.53278,244,41,true
405,13.566872,244,41,true
406,13.600249,244,41,true
407,13.632656,244,41,true
408,13.666844,244,41,true
409,13.700678,244,41,true
410,13.734111,244,41,true
411,13.766482,244,41,true
412,13.799559,244,41,true
413,13.833809,244,41,true
414,13.865875,244,41,true
415,13.899661,244,41,true
416,13.933512,244,41,true
417,13.967166,244,41,true
418,14.000425,244,41,true
419,14.032649,244,41,true
420,14.065888,244,41,true
421,14.100188,244,42,true
422,14.133603,244,42,true
423,14.165946,244,43,true
424,14.199914,245,44,true
425,14.234075,246,47,true
426,14.266752,247,50,true
427,14.299231,247,51,true
428,14.33357,247,52,true
429,14.366936,248,54,true
430,14.400347,249,58,true
431,14.432609,254,65,true
432,14.46626,263,78,true
433,14.500152,270,85,true
434,14.533529,273,88,true
435,14.566268,280,96,true
436,14.601534,285,103,true
437,14.634924,290,109,true
438,14.667717,293,112,true
439,14.701452,295,114,true
440,14.735441,296,114,true
441,14.768194,297,116,true
442,14.80124,300,119,true
443,14.834432,304,124,true
444,14.867945,305,129,true
445,14.901356,305,133,true
446,14.934316,305,138,true
447,14.968333,304,143,true
448,15.001953,302,148,true
449,15.034373,297,155,true
450,15.067974,289,161,true
451,15.101071,278,166,true
452,15.134788,266,167,true
453,15.168043,254,167,true
454,15.201554,244,167,true
455,15.234611,234,165,true
456,15.268238,229,162,true
457,15.301678,227,160,true
458,15.334658,225,159,true
459,15.367616,218,154,true
460,15.401718,216,152,true
461,15.435171,212,150,true
462,15.468426,208,147,true
463,15.501636,204,145,true
464,15.534848,200,143,true
465,15.568201,199,143,true
466,15.601676,199,143,true
467,15.634515,198,142,true
468,15.668444,195,141,true
469,15.70168,192,140,true
470,15.734293,190,140,true
471,15.768153,185,138,true
472,15.801753,178,137,true
473,15.834363,171,136,true
474,15.8682575,164,135,true
475,15.901065,159,134,true
476,15.934686,153,134,true
477,15.967602,143,132,true
478,16.001238,135,130,true
479,16.034218,130,128,true
480,16.068163,127,127,true
481,16.101103,127,127,true
482,16.134527,127,127,true
483,16.167698,127,127,true
484,16.201405,127,127,true
485,16.234814,127,127,true
486,16.268097,127,127,true
487,16.301607,127,127,true
488,16.334385,127,127,true
489,16.367626,127,127,true
490,16.40155,127,127,true
491,16.435436,127,127,true
492,16.468048,127,127,true
493,16.507372,127,127,true
494,16.535196,127,127,true
495,16.568068,127,127,true
496,16.60151,127,127,true
497,16.634346,127,127,true
498,16.667822,127,127,true
499,16.701689,127,127,true
500,16.734722,127,127,true
501,16.76756,127,127,true
502,16.800823,127,127,true
503,16.834148,127,127,true
504,16.868238,127,127,true
505,16.901627,127,127,true
506,16.934948,127,127,true
507,16.967945,127,127,true
508,17.001818,127,127,true
509,17.034946,127,127,true
510,17.06925,127,127,true
511,17.101221,127,127,true
512,17.134865,127,127,true
513,17.167858,127,127,true
514,17.201355,127,127,true
515,17.235144,127,127,true
516,17.268019,127,127,true
517,17.301624,127,127,true
518,17.335188,127,127,true
519,17.369576,127,127,true
520,17.402887,127,127,true
521,17.436895,128,127,true
522,17.469934,128,127,true
523,17.503414,128,127,true
524,17.536255,128,127,true
525,17.571823,128,127,true
526,17.603,129,127,true
527,17.63631,129,127,true
528,17.66945,129,127,true
529,17.703793,129,127,true
530,17.736923,130,127,true
531,17.7701,130,127,true
532,17.80355,130,127,true
533,17.836117,130,127,true
534,17.86946,130,127,true
535,17.902771,130,127,true
536,17.93625,130,127,true
537,17.96955,130,127,true
538,18.002556,130,127,true
539,18.036093,130,127,true
540,18.069536,130,127,true
541,18.10355,130,127,true
542,18.136702,130,127,true
543,18.169506,130,127,true
544,18.203194,130,127,true
545,18.236553,130,127,true
546,18.270393,130,127,true
547,18.303078,130,127,true
548,18.336607,130,127,true
549,18.369434,130,127,true
550,18.402945,130,127,true
551,18.43648,130,127,true
552,18.469957,130,127,true
553,18.50384,130,127,true
554,18.536917,130,127,true
555,18.56922,130,127,true
556,18.602592,130,127,true
557,18.63602,130,127,true
558,18.669746,130,127,true
559,18.703588,130,127,true
560,18.73684,131,127,true
561,18.769918,131,126,true
562,18.802504,133,125,true
563,18.836142,139,124,true
564,18.869106,146,123,true
565,18.902437,151,121,true
566,18.935808,156,120,true
567,18.969671,160,120,true
568,19.003393,164,119,true
569,19.035812,166,118,true
570,19.0694,169,118,true
571,19.103876,175,117,true
572,19.136572,179,116,true
573,19.169807,185,114,true
574,19.20377,187,114,true
575,19.236076,193,112,true
576,19.270119,205,108,true
577,19.30391,213,104,true
578,19.336306,216,103,true
579,19.369566,225,99,true
580,19.405535,248,92,true
581,19.4367,284,84,true
582,19.470152,336,77,true
583,19.502745,368,74,true
584,19.536177,428,70,true
585,19.569933,505,67,true
586,19.602997,539,67,true
587,19.635778,547,67,true
588,19.669083,554,67,true
589,19.703201,555,67,true
590,19.737072,555,67,false
591,19.769547,557,67,false
592,19.80311,558,67,false
593,19.835785,558,67,false
594,19.86959,558,67,false
595,19.902477,558,67,false
596,19.936045,558,67,false
597,19.970064,558,67,false
598,20.003628,558,67,false
599,20.036396,558,67,false
600,20.069513,558,67,false
601,20.103315,558,67,false
602,20.135927,558,67,false
603,20.169348,557,67,false
604,20.204746,557,67,false
605,20.238731,557,67,false
606,20.27188,557,67,false
607,20.30468,556,67,false
608,20.33813,556,67,false
609,20.371828,556,67,false
610,20.405094,556,67,false
611,20.438131,556,67,false
612,20.472195,556,67,false
613,20.505234,556,67,false
614,20.538074,556,67,false
615,20.571335,556,67,false
616,20.604868,556,67,false
617,20.638378,556,67,false
618,20.672056,556,67,false
619,20.705156,556,67,false
620,20.73749,556,67,false
621,20.772058,556,67,false
622,20.805475,556,67,false
623,20.838446,556,67,false
624,20.871681,556,67,false
625,20.90537,556,67,false
626,20.937513,556,67,false
627,20.971231,556,67,false
628,21.004795,556,67,false
629,21.038334,556,67,false
630,21.070885,556,67,false
631,21.10543,556,67,false
632,21.13848,556,67,false
633,21.171106,556,67,false
634,21.205362,556,67,false
635,21.238386,556,67,false
636,21.271358,556,67,false
637,21.30494,556,67,false
638,21.338154,556,67,false
639,21.370808,556,67,false
640,21.405203,556,67,false
641,21.438402,556,67,false
642,21.471397,556,67,false
643,21.50691,556,67,false
644,21.538445,556,67,false
645,21.57174,556,67,false
646,21.60491,556,67,false
647,21.638718,556,67,false
648,21.671856,556,67,false
649,21.705034,556,67,false
650,21.738443,556,67,false
651,21.771534,556,67,false
652,21.80495,556,67,false
653,21.83828,556,67,false
654,21.871735,556,67,false
655,21.90472,556,67,false
656,21.93762,556,67,false
657,21.971874,556,67,false
658,22.005297,556,67,false
659,22.03845,556,67,false
660,22.071291,556,67,false
661,22.105125,556,67,false
662,22.138542,556,67,false
663,22.17122,556,67,false
664,22.204967,556,67,false
665,22.238289,556,67,false
666,22.272211,556,67,false
667,22.304638,556,67,false
668,22.33793,556,67,false
669,22.372011,556,67,false
670,22.40526,556,67,false
671,22.438679,556,67,false
672,22.471521,556,67,false
673,22.504648,556,67,false
674,22.538506,556,67,false
675,22.5718,556,67,false
676,22.605276,556,67,false
677,22.638884,556,67,false
678,22.67181,556,67,false
679,22.704428,556,67,false
680,22.738216,556,67,false
681,22.771584,556,67,false
682,22.80511,556,67,false
683,22.837555,556,67,false
684,22.871794,556,67,false
685,22.904884,556,67,false
686,22.937529,556,67,false
687,22.972189,556,67,false
688,23.006334,556,67,false
689,23.04016,556,67,false
690,23.073153,556,67,false
691,23.106295,556,67,false
